_key,_id,_rev,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
37224,films/37224,_ibvA-vC--M,588,2005-05-28 12:08:37.000,95,89,2005-05-29 16:25:37.000,2,2021-03-06 15:53:45
37225,films/37225,_ibvA-vC--N,589,2005-05-28 12:27:50.000,4231,308,2005-06-03 07:15:50.000,2,2021-03-06 15:53:45
37226,films/37226,_ibvA-vC--O,590,2005-05-28 13:06:50.000,473,462,2005-06-02 09:18:50.000,1,2021-03-06 15:53:45
37227,films/37227,_ibvA-vC--P,591,2005-05-28 13:11:04.000,377,19,2005-05-29 17:20:04.000,2,2021-03-06 15:53:45
37228,films/37228,_ibvA-vC--Q,592,2005-05-28 13:21:08.000,638,244,2005-05-29 16:55:08.000,1,2021-03-06 15:53:45
37229,films/37229,_ibvA-vC--R,593,2005-05-28 13:33:23.000,1810,16,2005-05-30 17:10:23.000,2,2021-03-06 15:53:45
37230,films/37230,_ibvA-vC--S,594,2005-05-28 13:41:56.000,2766,538,2005-05-30 12:00:56.000,1,2021-03-06 15:53:45
37231,films/37231,_ibvA-vC--T,595,2005-05-28 13:59:54.000,595,294,2005-06-05 15:16:54.000,1,2021-03-06 15:53:45
37232,films/37232,_ibvA-vC--U,596,2005-05-28 14:00:03.000,821,589,2005-05-29 17:10:03.000,1,2021-03-06 15:53:45
37233,films/37233,_ibvA-vC--V,597,2005-05-28 14:01:02.000,4469,249,2005-06-06 19:06:02.000,2,2021-03-06 15:53:45
37234,films/37234,_ibvA-vC--W,598,2005-05-28 14:04:50.000,599,159,2005-06-03 18:00:50.000,2,2021-03-06 15:53:45
37235,films/37235,_ibvA-vC--X,599,2005-05-28 14:05:57.000,4136,393,2005-06-01 16:41:57.000,2,2021-03-06 15:53:45
37236,films/37236,_ibvA-vC--Y,600,2005-05-28 14:08:19.000,1567,332,2005-06-03 11:57:19.000,2,2021-03-06 15:53:45
37237,films/37237,_ibvA-vC--Z,601,2005-05-28 14:08:22.000,3225,429,2005-06-04 10:50:22.000,1,2021-03-06 15:53:45
37238,films/37238,_ibvA-vC--a,602,2005-05-28 14:15:54.000,1300,590,2005-06-05 15:16:54.000,2,2021-03-06 15:53:45
37239,films/37239,_ibvA-vC--b,603,2005-05-28 14:27:51.000,3248,537,2005-05-29 13:13:51.000,1,2021-03-06 15:53:45
37240,films/37240,_ibvA-vC--c,604,2005-05-28 14:37:07.000,1585,426,2005-06-03 11:03:07.000,2,2021-03-06 15:53:45
37241,films/37241,_ibvA-vC--d,605,2005-05-28 14:39:10.000,4232,501,2005-06-01 09:28:10.000,2,2021-03-06 15:53:45
37242,films/37242,_ibvA-vC--e,606,2005-05-28 14:48:39.000,3509,299,2005-06-04 09:44:39.000,2,2021-03-06 15:53:45
37243,films/37243,_ibvA-vC--f,607,2005-05-28 15:02:41.000,2561,554,2005-05-30 12:54:41.000,2,2021-03-06 15:53:45
37244,films/37244,_ibvA-vC--g,608,2005-05-28 15:03:44.000,4254,494,2005-06-04 17:14:44.000,2,2021-03-06 15:53:45
37245,films/37245,_ibvA-vC--h,609,2005-05-28 15:04:02.000,2944,150,2005-06-05 14:47:02.000,2,2021-03-06 15:53:45
37246,films/37246,_ibvA-vC--i,610,2005-05-28 15:15:25.000,3642,500,2005-06-02 12:30:25.000,2,2021-03-06 15:53:45
37247,films/37247,_ibvA-vC--j,611,2005-05-28 15:18:18.000,1230,580,2005-05-31 20:15:18.000,2,2021-03-06 15:53:45
37248,films/37248,_ibvA-vC--k,612,2005-05-28 15:24:54.000,2180,161,2005-05-30 14:22:54.000,2,2021-03-06 15:53:45
37249,films/37249,_ibvA-vC--l,613,2005-05-28 15:27:22.000,270,595,2005-06-02 20:01:22.000,1,2021-03-06 15:53:45
37250,films/37250,_ibvA-vC--m,614,2005-05-28 15:33:28.000,280,307,2005-06-04 12:27:28.000,2,2021-03-06 15:53:46
37251,films/37251,_ibvA-vC--n,615,2005-05-28 15:35:52.000,3397,533,2005-06-03 17:35:52.000,2,2021-03-06 15:53:46
37252,films/37252,_ibvA-vC--o,616,2005-05-28 15:45:39.000,989,471,2005-06-02 09:55:39.000,1,2021-03-06 15:53:46
37253,films/37253,_ibvA-vC--p,617,2005-05-28 15:49:14.000,4142,372,2005-05-31 14:29:14.000,2,2021-03-06 15:53:46
37254,films/37254,_ibvA-vC--q,618,2005-05-28 15:50:07.000,4445,248,2005-06-01 19:45:07.000,1,2021-03-06 15:53:46
37255,films/37255,_ibvA-vC--r,619,2005-05-28 15:52:26.000,2482,407,2005-06-06 17:55:26.000,2,2021-03-06 15:53:46
37256,films/37256,_ibvA-vC--s,620,2005-05-28 15:54:45.000,2444,321,2005-06-04 20:26:45.000,1,2021-03-06 15:53:46
37257,films/37257,_ibvA-vC--t,621,2005-05-28 15:58:12.000,1144,239,2005-05-30 21:54:12.000,1,2021-03-06 15:53:46
37258,films/37258,_ibvA-vC--u,622,2005-05-28 15:58:22.000,2363,109,2005-06-04 10:13:22.000,1,2021-03-06 15:53:46
37259,films/37259,_ibvA-vC--v,623,2005-05-28 16:01:28.000,1222,495,2005-05-30 11:19:28.000,1,2021-03-06 15:53:46
37260,films/37260,_ibvA-vC--w,624,2005-05-28 16:13:22.000,3660,569,2005-06-06 20:35:22.000,1,2021-03-06 15:53:46
37261,films/37261,_ibvA-vC--x,625,2005-05-28 16:35:46.000,2889,596,2005-06-01 14:19:46.000,1,2021-03-06 15:53:46
37262,films/37262,_ibvA-vC--y,626,2005-05-28 16:58:09.000,452,584,2005-06-01 14:02:09.000,2,2021-03-06 15:53:46
37263,films/37263,_ibvA-vC--z,627,2005-05-28 17:04:43.000,425,241,2005-06-04 19:58:43.000,2,2021-03-06 15:53:46
37264,films/37264,_ibvA-vC--0,628,2005-05-28 17:05:46.000,2513,173,2005-06-06 16:29:46.000,2,2021-03-06 15:53:46
37265,films/37265,_ibvA-vC--1,629,2005-05-28 17:19:15.000,1527,94,2005-06-02 20:01:15.000,2,2021-03-06 15:53:46
37266,films/37266,_ibvA-vC--2,630,2005-05-28 17:24:51.000,1254,417,2005-06-05 20:05:51.000,2,2021-03-06 15:53:46
37267,films/37267,_ibvA-vC--3,631,2005-05-28 17:36:32.000,2465,503,2005-06-03 14:56:32.000,2,2021-03-06 15:53:46
37268,films/37268,_ibvA-vC--4,632,2005-05-28 17:37:50.000,1287,442,2005-06-03 16:04:50.000,1,2021-03-06 15:53:46
37269,films/37269,_ibvA-vC--5,633,2005-05-28 17:37:59.000,58,360,2005-06-03 22:49:59.000,2,2021-03-06 15:53:46
37270,films/37270,_ibvA-vC--6,634,2005-05-28 17:40:35.000,2630,428,2005-06-05 16:18:35.000,2,2021-03-06 15:53:46
37271,films/37271,_ibvA-vC--7,635,2005-05-28 17:46:57.000,1648,42,2005-06-06 18:24:57.000,1,2021-03-06 15:53:46
37272,films/37272,_ibvA-vC--8,636,2005-05-28 17:47:58.000,4213,239,2005-06-04 16:32:58.000,1,2021-03-06 15:53:46
37273,films/37273,_ibvA-vC--9,637,2005-05-28 18:14:29.000,1581,250,2005-05-29 23:48:29.000,2,2021-03-06 15:53:46
37274,films/37274,_ibvA-vC-_-,638,2005-05-28 18:24:43.000,2685,372,2005-06-02 19:03:43.000,2,2021-03-06 15:53:46
37275,films/37275,_ibvA-vC-__,639,2005-05-28 18:25:02.000,4204,198,2005-05-29 18:22:02.000,1,2021-03-06 15:53:46
37276,films/37276,_ibvA-vC-_A,640,2005-05-28 18:43:26.000,495,465,2005-05-30 13:39:26.000,1,2021-03-06 15:53:46
37277,films/37277,_ibvA-vC-_B,641,2005-05-28 18:45:47.000,3548,396,2005-06-04 15:24:47.000,1,2021-03-06 15:53:46
37278,films/37278,_ibvA-vC-_C,642,2005-05-28 18:49:12.000,140,157,2005-06-01 20:50:12.000,2,2021-03-06 15:53:46
37279,films/37279,_ibvA-vC-_D,643,2005-05-28 18:52:11.000,3105,240,2005-05-31 15:15:11.000,2,2021-03-06 15:53:46
37280,films/37280,_ibvA-vC-_E,644,2005-05-28 18:59:12.000,4304,316,2005-06-04 18:06:12.000,1,2021-03-06 15:53:46
37281,films/37281,_ibvA-vC-_F,645,2005-05-28 19:14:09.000,3128,505,2005-06-05 14:01:09.000,1,2021-03-06 15:53:46
37282,films/37282,_ibvA-vC-_G,646,2005-05-28 19:16:14.000,1922,185,2005-05-31 16:50:14.000,2,2021-03-06 15:53:46
37283,films/37283,_ibvA-vC-_H,647,2005-05-28 19:22:52.000,3435,569,2005-06-01 00:10:52.000,1,2021-03-06 15:53:46
37284,films/37284,_ibvA-vC-_I,648,2005-05-28 19:25:54.000,3476,253,2005-06-03 15:57:54.000,2,2021-03-06 15:53:46
37285,films/37285,_ibvA-vC-_J,649,2005-05-28 19:35:45.000,1781,197,2005-06-05 16:00:45.000,1,2021-03-06 15:53:46
37286,films/37286,_ibvA-vC-_K,650,2005-05-28 19:45:40.000,4384,281,2005-05-29 21:02:40.000,1,2021-03-06 15:53:46
37287,films/37287,_ibvA-vC-_L,651,2005-05-28 19:46:50.000,739,266,2005-05-30 16:29:50.000,1,2021-03-06 15:53:46
37288,films/37288,_ibvA-vC-_M,652,2005-05-28 20:08:47.000,1201,43,2005-05-29 14:57:47.000,2,2021-03-06 15:53:46
37289,films/37289,_ibvA-vC-_N,653,2005-05-28 20:12:20.000,126,327,2005-06-04 14:44:20.000,2,2021-03-06 15:53:46
37290,films/37290,_ibvA-vC-_O,654,2005-05-28 20:15:30.000,2312,23,2005-05-30 22:02:30.000,2,2021-03-06 15:53:46
37291,films/37291,_ibvA-vC-_P,655,2005-05-28 20:16:20.000,331,287,2005-05-31 16:46:20.000,2,2021-03-06 15:53:46
37292,films/37292,_ibvA-vC-_Q,656,2005-05-28 20:18:24.000,2846,437,2005-05-30 16:19:24.000,1,2021-03-06 15:53:46
37293,films/37293,_ibvA-vC-_R,657,2005-05-28 20:23:09.000,848,65,2005-06-01 02:11:09.000,1,2021-03-06 15:53:46
37294,films/37294,_ibvA-vC-_S,658,2005-05-28 20:23:23.000,3226,103,2005-06-06 19:31:23.000,2,2021-03-06 15:53:46
37295,films/37295,_ibvA-vC-_T,659,2005-05-28 20:27:53.000,1382,207,2005-05-31 01:36:53.000,2,2021-03-06 15:53:46
37296,films/37296,_ibvA-vC-_U,660,2005-05-28 20:53:31.000,1414,578,2005-05-30 15:26:31.000,1,2021-03-06 15:53:46
37297,films/37297,_ibvA-vC-_V,661,2005-05-28 21:01:25.000,2247,51,2005-06-02 01:22:25.000,2,2021-03-06 15:53:46
37298,films/37298,_ibvA-vC-_W,662,2005-05-28 21:09:31.000,2968,166,2005-06-01 19:00:31.000,2,2021-03-06 15:53:46
37299,films/37299,_ibvA-vC-_X,663,2005-05-28 21:23:02.000,3997,176,2005-06-02 17:39:02.000,2,2021-03-06 15:53:46
37300,films/37300,_ibvA-vC-_Y,664,2005-05-28 21:31:08.000,87,523,2005-06-02 20:56:08.000,2,2021-03-06 15:53:46
37301,films/37301,_ibvA-vC-_Z,665,2005-05-28 21:38:39.000,1012,415,2005-05-29 21:37:39.000,1,2021-03-06 15:53:46
37302,films/37302,_ibvA-vC-_a,666,2005-05-28 21:48:51.000,3075,437,2005-06-05 16:45:51.000,2,2021-03-06 15:53:46
37303,films/37303,_ibvA-vC-_b,667,2005-05-28 21:49:02.000,797,596,2005-05-31 03:07:02.000,1,2021-03-06 15:53:46
37304,films/37304,_ibvA-vC-_c,668,2005-05-28 21:54:45.000,3528,484,2005-05-29 22:32:45.000,1,2021-03-06 15:53:46
37305,films/37305,_ibvA-vC-_d,669,2005-05-28 22:03:25.000,3677,313,2005-06-03 03:39:25.000,1,2021-03-06 15:53:46
37306,films/37306,_ibvA-vC-_e,670,2005-05-28 22:04:03.000,227,201,2005-06-06 22:43:03.000,2,2021-03-06 15:53:46
37307,films/37307,_ibvA-vC-_f,671,2005-05-28 22:04:30.000,1027,14,2005-06-03 01:21:30.000,2,2021-03-06 15:53:46
37308,films/37308,_ibvA-vC-_g,672,2005-05-28 22:05:29.000,697,306,2005-06-06 02:10:29.000,2,2021-03-06 15:53:46
37309,films/37309,_ibvA-vC-_h,673,2005-05-28 22:07:30.000,1769,468,2005-06-01 23:42:30.000,1,2021-03-06 15:53:46
37310,films/37310,_ibvA-vC-_i,674,2005-05-28 22:11:35.000,1150,87,2005-06-01 23:58:35.000,2,2021-03-06 15:53:46
37311,films/37311,_ibvA-vC-_j,675,2005-05-28 22:22:44.000,1273,338,2005-06-01 02:57:44.000,2,2021-03-06 15:53:46
37312,films/37312,_ibvA-vC-_k,676,2005-05-28 22:27:51.000,2329,490,2005-05-29 20:36:51.000,2,2021-03-06 15:53:46
37313,films/37313,_ibvA-vC-_l,677,2005-05-28 23:00:08.000,4558,194,2005-06-05 19:11:08.000,2,2021-03-06 15:53:46
37314,films/37314,_ibvA-vC-_m,678,2005-05-28 23:15:48.000,3741,269,2005-06-03 04:43:48.000,2,2021-03-06 15:53:46
37315,films/37315,_ibvA-vC-_n,679,2005-05-28 23:24:57.000,907,526,2005-06-06 21:59:57.000,2,2021-03-06 15:53:46
37316,films/37316,_ibvA-vC-_o,680,2005-05-28 23:27:26.000,4147,482,2005-06-02 02:28:26.000,2,2021-03-06 15:53:46
37317,films/37317,_ibvA-vC-_p,681,2005-05-28 23:39:44.000,3346,531,2005-06-01 01:42:44.000,1,2021-03-06 15:53:46
37318,films/37318,_ibvA-vC-_q,682,2005-05-28 23:53:18.000,3160,148,2005-05-29 19:14:18.000,2,2021-03-06 15:53:46
37319,films/37319,_ibvA-vC-_r,683,2005-05-29 00:09:48.000,2038,197,2005-06-02 04:27:48.000,1,2021-03-06 15:53:46
37320,films/37320,_ibvA-vC-_s,684,2005-05-29 00:13:15.000,3242,461,2005-06-04 21:26:15.000,2,2021-03-06 15:53:46
37321,films/37321,_ibvA-vC-_t,685,2005-05-29 00:17:51.000,1385,172,2005-06-05 05:32:51.000,2,2021-03-06 15:53:46
37322,films/37322,_ibvA-vC-_u,686,2005-05-29 00:27:10.000,2441,411,2005-05-30 02:29:10.000,1,2021-03-06 15:53:46
37323,films/37323,_ibvA-vC-_v,687,2005-05-29 00:32:09.000,1731,250,2005-05-31 23:53:09.000,1,2021-03-06 15:53:46
37324,films/37324,_ibvA-vC-_w,688,2005-05-29 00:45:24.000,4135,162,2005-06-02 01:30:24.000,1,2021-03-06 15:53:46
37325,films/37325,_ibvA-vC-_x,689,2005-05-29 00:46:53.000,742,571,2005-06-03 23:48:53.000,2,2021-03-06 15:53:46
37326,films/37326,_ibvA-vC-_y,690,2005-05-29 00:54:53.000,2646,85,2005-06-06 00:45:53.000,1,2021-03-06 15:53:46
37327,films/37327,_ibvA-vC-_z,691,2005-05-29 01:01:26.000,4034,433,2005-06-07 06:21:26.000,1,2021-03-06 15:53:46
37328,films/37328,_ibvA-vC-_0,692,2005-05-29 01:32:10.000,800,18,2005-06-02 03:54:10.000,2,2021-03-06 15:53:46
37329,films/37329,_ibvA-vC-_1,693,2005-05-29 01:42:31.000,635,190,2005-06-03 02:29:31.000,2,2021-03-06 15:53:46
37330,films/37330,_ibvA-vC-_2,694,2005-05-29 01:49:43.000,592,399,2005-06-05 06:52:43.000,1,2021-03-06 15:53:46
37331,films/37331,_ibvA-vC-_3,695,2005-05-29 01:50:53.000,4276,528,2005-06-03 02:28:53.000,1,2021-03-06 15:53:46
37332,films/37332,_ibvA-vC-_4,696,2005-05-29 01:59:10.000,2076,19,2005-06-01 02:45:10.000,1,2021-03-06 15:53:46
37333,films/37333,_ibvA-vC-_5,697,2005-05-29 02:04:04.000,3949,387,2005-06-04 00:47:04.000,2,2021-03-06 15:53:46
37334,films/37334,_ibvA-vC-_6,698,2005-05-29 02:10:52.000,1412,109,2005-06-01 21:52:52.000,1,2021-03-06 15:53:46
37335,films/37335,_ibvA-vC-_7,699,2005-05-29 02:11:44.000,130,246,2005-06-04 20:23:44.000,2,2021-03-06 15:53:46
37336,films/37336,_ibvA-vC-_8,700,2005-05-29 02:18:54.000,500,117,2005-05-30 05:54:54.000,1,2021-03-06 15:53:46
37337,films/37337,_ibvA-vC-_9,701,2005-05-29 02:26:27.000,372,112,2005-06-03 04:59:27.000,1,2021-03-06 15:53:46
37338,films/37338,_ibvA-vC-A-,702,2005-05-29 02:27:30.000,2556,475,2005-05-30 01:52:30.000,2,2021-03-06 15:53:46
37339,films/37339,_ibvA-vC-A_,703,2005-05-29 02:29:36.000,1123,269,2005-06-03 04:54:36.000,2,2021-03-06 15:53:46
37340,films/37340,_ibvA-vC-AA,704,2005-05-29 02:44:43.000,2628,330,2005-06-06 01:51:43.000,2,2021-03-06 15:53:46
37341,films/37341,_ibvA-vC-AB,705,2005-05-29 02:48:52.000,2809,257,2005-05-30 06:21:52.000,1,2021-03-06 15:53:46
37342,films/37342,_ibvA-vC-AC,706,2005-05-29 03:05:49.000,2278,60,2005-06-04 22:48:49.000,1,2021-03-06 15:53:46
37343,films/37343,_ibvA-vC-AD,707,2005-05-29 03:18:19.000,819,252,2005-05-30 02:45:19.000,1,2021-03-06 15:53:46
37344,films/37344,_ibvA-vC-AE,708,2005-05-29 03:23:47.000,3133,127,2005-05-31 21:27:47.000,2,2021-03-06 15:53:46
37345,films/37345,_ibvA-vC-AF,709,2005-05-29 03:48:01.000,2459,479,2005-06-06 05:21:01.000,1,2021-03-06 15:53:46
37346,films/37346,_ibvA-vC-AG,710,2005-05-29 03:48:36.000,194,518,2005-06-03 05:03:36.000,1,2021-03-06 15:53:46
37347,films/37347,_ibvA-vC-AH,711,2005-05-29 03:49:03.000,4581,215,2005-05-31 08:29:03.000,2,2021-03-06 15:53:46
37348,films/37348,_ibvA-vC-AI,712,2005-05-29 04:02:24.000,4191,313,2005-05-30 03:09:24.000,2,2021-03-06 15:53:46
37349,films/37349,_ibvA-vC-AJ,713,2005-05-29 04:10:17.000,3664,507,2005-06-07 07:13:17.000,1,2021-03-06 15:53:46
37350,films/37350,_ibvA-vC-AK,714,2005-05-29 04:15:21.000,2010,452,2005-06-01 23:05:21.000,2,2021-03-06 15:53:46
37351,films/37351,_ibvA-vC-AL,715,2005-05-29 04:22:41.000,2030,545,2005-06-05 09:28:41.000,1,2021-03-06 15:53:46
37352,films/37352,_ibvA-vC-AM,716,2005-05-29 04:35:29.000,85,36,2005-06-01 07:42:29.000,2,2021-03-06 15:53:46
37353,films/37353,_ibvA-vC-AN,717,2005-05-29 04:37:44.000,1383,412,2005-05-30 05:48:44.000,2,2021-03-06 15:53:46
37354,films/37354,_ibvA-vC-AO,718,2005-05-29 04:52:23.000,1736,498,2005-06-02 02:27:23.000,1,2021-03-06 15:53:46
37355,films/37355,_ibvA-vC-AP,719,2005-05-29 05:16:05.000,267,245,2005-06-01 07:53:05.000,2,2021-03-06 15:53:46
37356,films/37356,_ibvA-vC-AQ,720,2005-05-29 05:17:30.000,3687,480,2005-06-06 02:47:30.000,2,2021-03-06 15:53:46
37357,films/37357,_ibvA-vC-AR,721,2005-05-29 05:28:47.000,1116,44,2005-05-31 11:24:47.000,1,2021-03-06 15:53:46
37358,films/37358,_ibvA-vC-AS,722,2005-05-29 05:30:31.000,4540,259,2005-06-06 04:51:31.000,1,2021-03-06 15:53:46
37359,films/37359,_ibvA-vC-AT,723,2005-05-29 05:34:44.000,3407,309,2005-05-30 05:50:44.000,1,2021-03-06 15:53:46
37360,films/37360,_ibvA-vC-AU,724,2005-05-29 05:53:23.000,3770,416,2005-06-05 04:01:23.000,2,2021-03-06 15:53:46
37361,films/37361,_ibvA-vC-AV,725,2005-05-29 06:03:41.000,4088,245,2005-06-03 08:52:41.000,2,2021-03-06 15:53:46
37362,films/37362,_ibvA-vC-AW,726,2005-05-29 06:05:29.000,933,452,2005-06-05 04:40:29.000,2,2021-03-06 15:53:46
37363,films/37363,_ibvA-vC-AX,727,2005-05-29 06:08:15.000,1629,484,2005-05-30 07:16:15.000,1,2021-03-06 15:53:46
37364,films/37364,_ibvA-vC-AY,728,2005-05-29 06:12:38.000,242,551,2005-06-03 07:41:38.000,1,2021-03-06 15:53:46
37365,films/37365,_ibvA-vC-AZ,729,2005-05-29 06:35:13.000,1688,323,2005-06-04 03:23:13.000,2,2021-03-06 15:53:47
37366,films/37366,_ibvA-vC-Aa,730,2005-05-29 07:00:59.000,3473,197,2005-06-06 01:17:59.000,1,2021-03-06 15:53:47
37367,films/37367,_ibvA-vC-Ab,731,2005-05-29 07:25:16.000,4124,5,2005-05-30 05:21:16.000,1,2021-03-06 15:53:47
37368,films/37368,_ibvA-vC-Ac,732,2005-05-29 07:32:51.000,2530,447,2005-05-30 10:08:51.000,2,2021-03-06 15:53:47
37369,films/37369,_ibvA-vC-Ad,733,2005-05-29 07:35:21.000,2951,363,2005-06-05 09:14:21.000,1,2021-03-06 15:53:47
37370,films/37370,_ibvA-vC-Ae,734,2005-05-29 07:38:52.000,3084,538,2005-06-03 10:17:52.000,2,2021-03-06 15:53:47
37371,films/37371,_ibvA-vC-Af,735,2005-05-29 08:08:13.000,3421,454,2005-06-07 13:35:13.000,1,2021-03-06 15:53:47
37372,films/37372,_ibvA-vC-Ag,736,2005-05-29 08:10:07.000,3689,276,2005-06-05 10:21:07.000,2,2021-03-06 15:53:47
37373,films/37373,_ibvA-vC-Ah,737,2005-05-29 08:11:31.000,769,589,2005-06-04 11:18:31.000,2,2021-03-06 15:53:47
37374,films/37374,_ibvA-vC-Ai,738,2005-05-29 08:20:08.000,2284,256,2005-06-06 08:59:08.000,2,2021-03-06 15:53:47
37375,films/37375,_ibvA-vC-Aj,739,2005-05-29 08:28:18.000,1183,84,2005-06-06 09:21:18.000,2,2021-03-06 15:53:47
37376,films/37376,_ibvA-vC-Ak,740,2005-05-29 08:30:36.000,600,89,2005-06-04 12:47:36.000,2,2021-03-06 15:53:47
37377,films/37377,_ibvA-vC-Al,741,2005-05-29 08:35:49.000,3189,495,2005-06-04 11:55:49.000,1,2021-03-06 15:53:47
37378,films/37378,_ibvA-vC-Am,742,2005-05-29 08:36:30.000,273,483,2005-06-05 11:30:30.000,1,2021-03-06 15:53:47
37379,films/37379,_ibvA-vC-An,743,2005-05-29 08:39:02.000,2528,548,2005-06-06 08:42:02.000,2,2021-03-06 15:53:47
37380,films/37380,_ibvA-vC-Ao,744,2005-05-29 09:13:08.000,3722,420,2005-06-01 07:05:08.000,2,2021-03-06 15:53:47
37381,films/37381,_ibvA-vC-Ap,745,2005-05-29 09:22:57.000,581,152,2005-06-01 09:10:57.000,1,2021-03-06 15:53:47
37382,films/37382,_ibvA-vC-Aq,746,2005-05-29 09:25:10.000,4272,130,2005-06-02 04:20:10.000,2,2021-03-06 15:53:47
37383,films/37383,_ibvA-vC-Ar,747,2005-05-29 09:26:34.000,1993,291,2005-06-05 07:28:34.000,1,2021-03-06 15:53:47
37384,films/37384,_ibvA-vC-As,748,2005-05-29 09:27:00.000,2803,7,2005-06-03 04:25:00.000,1,2021-03-06 15:53:47
37385,films/37385,_ibvA-vC-At,749,2005-05-29 09:33:33.000,1146,375,2005-05-31 11:45:33.000,2,2021-03-06 15:53:47
37386,films/37386,_ibvA-vC-Au,750,2005-05-29 09:41:40.000,730,269,2005-05-30 13:31:40.000,1,2021-03-06 15:53:47
37387,films/37387,_ibvA-vC-Av,751,2005-05-29 09:55:43.000,2711,53,2005-06-02 04:54:43.000,1,2021-03-06 15:53:47
37388,films/37388,_ibvA-vC-Aw,752,2005-05-29 10:14:15.000,1720,126,2005-06-04 06:30:15.000,1,2021-03-06 15:53:47
37389,films/37389,_ibvA-vC-Ax,753,2005-05-29 10:16:42.000,1021,135,2005-06-05 08:52:42.000,2,2021-03-06 15:53:47
37390,films/37390,_ibvA-vC-Ay,754,2005-05-29 10:18:59.000,734,281,2005-06-04 05:03:59.000,2,2021-03-06 15:53:47
37391,films/37391,_ibvA-vC-Az,755,2005-05-29 10:26:29.000,3090,576,2005-06-01 10:25:29.000,2,2021-03-06 15:53:47
37392,films/37392,_ibvA-vC-A0,756,2005-05-29 10:28:45.000,3152,201,2005-06-04 12:50:45.000,1,2021-03-06 15:53:47
37393,films/37393,_ibvA-vC-A1,757,2005-05-29 10:29:47.000,1067,435,2005-06-07 15:27:47.000,1,2021-03-06 15:53:47
37394,films/37394,_ibvA-vC-A2,758,2005-05-29 10:31:56.000,1191,563,2005-06-01 14:53:56.000,2,2021-03-06 15:53:47
37395,films/37395,_ibvA-vC-A3,759,2005-05-29 10:57:57.000,2367,179,2005-06-07 16:23:57.000,2,2021-03-06 15:53:47
37396,films/37396,_ibvA-vG---,760,2005-05-29 11:07:25.000,3250,77,2005-06-02 14:16:25.000,1,2021-03-06 15:53:47
37397,films/37397,_ibvA-vG--_,761,2005-05-29 11:09:01.000,2342,58,2005-06-03 16:18:01.000,2,2021-03-06 15:53:47
37398,films/37398,_ibvA-vG--A,762,2005-05-29 11:15:51.000,3683,146,2005-06-06 07:48:51.000,1,2021-03-06 15:53:47
37399,films/37399,_ibvA-vG--B,763,2005-05-29 11:32:15.000,2022,50,2005-05-31 17:31:15.000,1,2021-03-06 15:53:47
37400,films/37400,_ibvA-vG--C,764,2005-05-29 11:37:35.000,1069,149,2005-05-31 16:47:35.000,1,2021-03-06 15:53:47
37401,films/37401,_ibvA-vG--D,765,2005-05-29 11:38:34.000,515,69,2005-06-02 17:04:34.000,1,2021-03-06 15:53:47
37402,films/37402,_ibvA-vG--E,766,2005-05-29 11:47:02.000,2154,383,2005-06-06 07:14:02.000,1,2021-03-06 15:53:47
37403,films/37403,_ibvA-vG--F,767,2005-05-29 12:20:19.000,687,67,2005-06-02 14:15:19.000,2,2021-03-06 15:53:47
37404,films/37404,_ibvA-vG--G,768,2005-05-29 12:30:46.000,2895,566,2005-06-07 09:00:46.000,2,2021-03-06 15:53:47
37405,films/37405,_ibvA-vG--H,769,2005-05-29 12:51:44.000,1523,575,2005-06-01 17:43:44.000,1,2021-03-06 15:53:47
37406,films/37406,_ibvA-vG--I,770,2005-05-29 12:56:50.000,2491,405,2005-06-07 15:54:50.000,2,2021-03-06 15:53:47
37407,films/37407,_ibvA-vG--J,771,2005-05-29 12:59:14.000,353,476,2005-06-01 16:05:14.000,2,2021-03-06 15:53:47
37408,films/37408,_ibvA-vG--K,772,2005-05-29 13:08:06.000,3319,556,2005-06-06 08:19:06.000,1,2021-03-06 15:53:47
37409,films/37409,_ibvA-vG--L,773,2005-05-29 13:18:05.000,245,563,2005-06-07 17:22:05.000,1,2021-03-06 15:53:47
37410,films/37410,_ibvA-vG--M,774,2005-05-29 13:19:43.000,1188,575,2005-06-01 18:51:43.000,1,2021-03-06 15:53:47
37411,films/37411,_ibvA-vG--N,775,2005-05-29 13:23:26.000,1197,124,2005-05-30 07:53:26.000,2,2021-03-06 15:53:47
37412,films/37412,_ibvA-vG--O,776,2005-05-29 13:35:35.000,4339,113,2005-06-03 17:33:35.000,1,2021-03-06 15:53:47
37413,films/37413,_ibvA-vG--P,777,2005-05-29 14:07:58.000,451,360,2005-06-03 08:41:58.000,2,2021-03-06 15:53:47
37414,films/37414,_ibvA-vG--Q,778,2005-05-29 14:09:53.000,1816,535,2005-06-05 20:05:53.000,1,2021-03-06 15:53:47
37415,films/37415,_ibvA-vG--R,779,2005-05-29 14:17:17.000,533,105,2005-06-06 16:46:17.000,1,2021-03-06 15:53:47
37416,films/37416,_ibvA-vG--S,780,2005-05-29 14:18:32.000,1919,300,2005-06-06 20:14:32.000,1,2021-03-06 15:53:47
37417,films/37417,_ibvA-vG--T,781,2005-05-29 14:23:58.000,88,313,2005-05-30 17:44:58.000,1,2021-03-06 15:53:47
37418,films/37418,_ibvA-vG--U,782,2005-05-29 14:38:57.000,2255,596,2005-06-02 13:18:57.000,2,2021-03-06 15:53:47
